channelId,title,description,publishedAt,subscriberCount,viewCount,videoCount,topic
UCM5fqsO2h75yrbKpYDLjR0Q,Price Action Volume Trader,"Volume Profile, Orderflow, and Price Action Futures Trader and content creator.

Educational trading courses available going over all my day trading and swing trading strategies & custom Sierra Chart templates.

New weekly videos on YouTube!
",2021-08-09T02:15:04.534507Z,53000,2606870,255,finance creator
UCsx-bX-BVBqsDwdxxzpOXMQ,Firm Learning,"Hi! This is Heinrich from Firm Learning.

I started Firm Learning to help you become successful in the first years of your career.

For 6 years, I worked as Consultant and project lead, responsible for teams of 2 to 5 consultants. Recently, I transitioned into a C-level position in Corporate.

I graduated from the INSEAD MBA program in France and Singapore. Before, I completed an M.Sc. Accounting and Finance at London School of Economics, and also hold a B.Sc. Business Administration and a B.A. Philosophy.

For corporate clients: I offer trainings on Communication, Slide Writing and Problem Solving skills.

All views expressed on this channel are private opinions of this channel's creator Heinrich. This is NOT an official channel of any consulting firm.

Imprint
Firm Learning GmbH
Leopoldstraße 23
80801 Munich, Germany
Email: info[a]firmlearning.com
Registry court: Munich
Registry number: HRB 270129
VAT-ID: DE350256392
Managing Director: Heinrich Rusche
",2018-05-28T19:44:47Z,253000,14563152,457,finance creator
UC3aETzfzTfqGqfqoGwgl9XQ,Mrs Dow Jones,"Bonjour, rich person! It's me Haley aka Mrs. Dow Jones the Zillennial Finance Expert. I create content that helps people spend less, save more and grow wealth through investing. If you love memes & pop culture and want to learn everything about growing wealth they never taught you in school- welcome! Let's stack bricks. 

Why you can trust me:
- I was on Fortune's 40 Under 40 with Beyonce
- I've been on Call Her Daddy
- AdWeek named me Financial Advice Creator of the Year 
- I was on InStyle's Badass 50 List
- I've been featured in: The New York Times, WSJ, CNBC, Fortune, Time etc.

@mrsdowjones on TikTok & Instagram 
gabe@preveyor.com to work together. 

*not affiliated with the Dow Jones*

",2017-10-31T14:51:12Z,56500,28364947,360,finance creator
UCyG2T5QGRzJjQVVAr1o4qmw,ChartPrime,"Welcome to the world of ChartPrime 🌍 

The most popular creator of technical indicators & tools for traders. 🥇 

Check out our premium tools below 👇 

✅ Market Oracle Pro: Our flagship toolkit takes the classics and puts a spin on them. Our trend based signals aim to provide the earliest indications of a market changing direction. Filled with cutting edge assistant indicators and state of the art tools; these indicators are designed to simplify your charts.

✅ Market Dynamics Pro: Market Dynamics Pro takes traders back to the basics. Putting a key emphasis on market structure, our sleek indicators identify major market patterns, order blocks and analyze volume to help a trader identify significant levels in the market.

✅ Prime Oscillators: For the momentum, divergence and reversal traders; this toolkit provides two main oscillator modes. These make excellent assistants to our other toolkits and help traders identify momentum shifts early and add confluence to any trading setup.
",2020-09-07T11:37:20.400227Z,113000,12883537,514,finance creator
UC-7YSvQqVPTR9quCJt0sZfA,Tax Filing School,"Hello Friends, Welcome to ""Tax Filing School"" Channel.
Free Online Help and Educational Videos.
We upload demo videos related to 
1) Income Tax Return
2) Tax Planning
3) GST Registration and Returns
4) PF withdrawal Online Process
5) EPFO account related Videos
6) Gumasta, Aadhar Udyog Registration and other registration
7) Other Financial News.

SUBSCRIBE  ""Tax Filing School""  More Videos.

Please note that We upload videos on this channel for educational purpose only. 

Channel Started on 25th Feb 2020.",2019-12-19T07:58:31.854039Z,97300,13031818,237,finance creator
UCJPxPO7Oa5mR0x6DJygPnbQ,Zeyn_Syre,Chris no-,2024-02-27T20:27:08.063025Z,867000,849354829,531,finance creator
UCNc2cFy7_fRlcD0x-ddMFlQ,Waqar Zaka,"Media Entrepreneur | Digital Content Creator | Investor in Tech & AI Startups | Stanford School of Business MSx Program | Empowering Freelancers | Strategic Innovator

Waqar Zaka has been the leading voice in the crypto space since 2015, having over 4.9 Million crypto followers on www.fb.com/waqarzaka, he has been invited to the leading Blockchain conferences around the world as a speaker because of his crypto social media marketing skills & charity work in the warzone areas, teaching refugees how they can use crypto to earn profits without middlemen & especially for creating content that attracts a massive audience towards the crypto space. Famous for getting Crypto unbanned in Pakistan by fighting a Court case without a lawyer as in Pakistan no one had any idea about crypto at that time, launching hydro-power based Crypto mining farms in Northern areas of Pakistan, launched a proof of stake.

Collaboration: teamwaqar@waqarzaka.net.


",2015-04-28T08:58:32Z,1880000,140051479,3176,finance creator
UCl3n8j2eJkgW0Xbj37HwhvQ,Shubham singh vines,"🙏Jay shree ram 🙏
  
Description:
Shubham Singh vines persent here I am an influencer comedian content creator. I tell real things through comdey.You will get to laugh daily on my channel, so join us. 

Get ready to laugh out loud with our latest video, where everyday situations turn hilariously unexpected! From prank wars to funny misunderstandings, . Join [Shubham Singh vines] 
 
This channel will put video just for entertainment and enjoyment , not to hurt anyone's heart's....

🔔 Don't forget to hit the subscribe button and turn on notifications to catch all the hilarity. We drop new comedy gold every [Day 4 pm] that you won't want to miss!

👍 Like, share, and comment to let us know your favorite part of the video or what you’d like to see next. 

My Instagram I'd :-shubham_singh_vines

For Business:- shubhambusiness62@gmail.com

THANKU FOR VISIT 🙏",2023-01-01T16:13:10.31767Z,1100000,831061352,423,finance creator
UCWgxSc9esMT4hn3mBeZ-NuA,The Telugu Creator ,"Hai Friends welcome to my channel the telugu creator. This is Siva Bhargav
I make tutorials about android apps, simple tricks about mobile and your pc 
Tech news, example: upcoming mobiles details, gadgets reviews, and other technology information.

Please subscribe to my channel for latest updates

And also follow on below social media links

For Brand Enquiries Reach me at thetelugucreator@gmail.com
",2017-11-18T06:12:24Z,7690,1185207,114,finance creator
UCft1WGVjyTsdnUVWQCm7Erw,Telugu Business Talks,"Telugu Business Talks is dedicated to providing valuable insights and knowledge tailored specifically for Telugu Audience. We take complex topics like marketing strategies, financial principles, startup success stories, and the evolving creator economy, and break them down into easy-to-understand content.

For instance, we might explore how a local startup navigated the challenges of launching a new product or service, or analyze the marketing tactics behind a viral campaign. We also delve into financial concepts such as budgeting, investment strategies, and managing finances effectively, all explained in simple Telugu language.


Overall, our channel serves as a valuable resource for Telugu people looking to gain insights into various aspects of business, finance, startups, and the creator economy, empowering them to make informed decisions and pursue their entrepreneurial goals.

#telugucasestudy #creatoreconomy #businesscasestudy #telugubusinesstalks #businessbreakdown",2024-03-18T11:02:39.844528Z,22900,3179178,165,finance creator
UCRDhrUdd9yoVoFFQqadR4FQ,Satish Dhawale,"My name is Satish Dhawale, and I'm a content creator honoured with 7 Silver and 1 Gold YouTube Play Buttons.

This channel is your go-to resource for expert advice and tutorials on enhancing productivity with office applications like Microsoft Excel, Microsoft Power BI, and Microsoft Power Automate. Whether you are just starting out or are a seasoned professional looking to advance your data analysis capabilities, here you'll discover helpful insights and detailed tutorials. Join our community to revolutionize how you manage data and streamline your office tasks. Make sure to subscribe and activate notifications so you don't miss any updates!

For corporate training inquiries, contact us at: info@satishdhawale.com

Satish Dhawale Founder of Skill Course Online E- Learning platform..#SkillCourse #exceltricks #exceltips #computertips #computertricks ",2024-01-02T07:38:31.345366Z,182000,9333042,145,finance creator
UCdNc-81q_LeJ0ErrAOYEELQ,Price Lesson हिंदी,"📈 Welcome to Price Lesson - Your Guide to Stock Market Success! 📈

We’re passionate about helping you navigate the exciting world of investing and trading in the stock market. Whether you're a beginner looking to get started or an experienced trader seeking to refine your skills, our channel is here to provide valuable insights, tips, and strategies to help you achieve your financial goals.

💼 What We Offer:
Stock market basics
Trading techniques
Analyzing charts (Technical Analysis)
Understanding price movements (Psychology)
Advanced concepts:
Stop Hunting
SMC (Market Sentiment)
Break of Structure

🙋 Meet the Creator
Hi, I'm Md Monazir, the face behind Price Lesson. I’ve been actively involved in the financial markets for 3 years and have a passion for sharing my knowledge and experiences with you. Together, we'll learn, grow, and thrive in the world of stocks and investments.

👨‍💼For Collaborations feel free to reach out at:

📧 Email:  contact@pricelesson.in",2023-10-01T14:03:34.753549Z,207000,7451529,97,finance creator
